date,open,high,low,close,volumeUSD,marketCapUSD
2014-06-27,0.004052,0.004122,0.003984,0.003993,17793.7,3.1220196E7
2014-06-26,0.003929,0.004071,0.00392,0.004051,19022.2,3.1671522E7
2014-06-25,0.004046,0.004057,0.00392,0.003931,208741.0,3.0732594E7
2014-06-24,0.004085,0.004152,0.004049,0.004049,196770.0,3.1658232E7
2014-06-23,0.004186,0.004191,0.004036,0.004085,104712.0,3.193866E7
2014-06-22,0.004153,0.004236,0.004147,0.004187,204893.0,3.2729674E7
2014-06-21,0.004187,0.004194,0.004138,0.00415,77188.6,3.2441272E7
2014-06-20,0.00423,0.004309,0.004167,0.004188,157677.0,3.2742495E7
2014-06-19,0.004251,0.004278,0.004204,0.00423,24118.1,3.3073348E7
2014-06-18,0.004256,0.004297,0.004221,0.004247,153448.0,3.32025E7
2014-06-17,0.004164,0.004264,0.004157,0.004264,115743.0,3.3333059E7
2014-06-16,0.004208,0.004291,0.004168,0.004173,177955.0,3.2625774E7
2014-06-15,0.004011,0.004197,0.00389,0.004197,82034.8,3.2813872E7
2014-06-14,0.004137,0.004142,0.003847,0.004017,144324.0,3.1407434E7
2014-06-13,0.004038,0.004234,0.004036,0.004161,172430.0,3.2533054E7
2014-06-12,0.004405,0.004421,0.003948,0.004048,264548.0,3.1643925E7
2014-06-11,0.004549,0.00458,0.004394,0.004421,257057.0,3.4562265E7
2014-06-10,0.004229,0.004547,0.004228,0.004547,386360.0,3.5549118E7
2014-06-09,0.003972,0.004277,0.003971,0.004225,434971.0,3.3027926E7
2014-06-08,0.00397,0.003996,0.003931,0.003974,115875.0,3.1071578E7
2014-06-07,0.003916,0.004042,0.003823,0.003961,103888.0,3.0966505E7
2014-06-06,0.003958,0.003993,0.003834,0.003916,62554.3,3.0614778E7
2014-06-05,0.003914,0.004121,0.003806,0.003841,251994.0,3.0031407E7
2014-06-04,0.00438,0.004411,0.003947,0.003952,438672.0,3.0898802E7
2014-06-03,0.004339,0.004574,0.004238,0.004385,612441.0,3.4282776E7
2014-06-02,0.004086,0.004382,0.004038,0.004339,274937.0,3.3921355E7
2014-06-01,0.004145,0.004331,0.003922,0.004092,246244.0,3.1988929E7
2014-05-31,0.004232,0.004424,0.004078,0.004146,201568.0,3.2409218E7
2014-05-30,0.004767,0.004805,0.004138,0.004232,166638.0,3.3082573E7
2014-05-29,0.005028,0.005068,0.00469,0.004791,485322.0,3.7458168E7
2014-05-28,0.004659,0.005309,0.004488,0.005005,1550580.0,3.9130024E7
2014-05-27,0.003761,0.004643,0.003734,0.004643,1358170.0,3.6294788E7
2014-05-26,0.003668,0.003839,0.003641,0.003799,464861.0,2.9698834E7
2014-05-25,0.004129,0.004325,0.003524,0.003646,638473.0,2.8500195E7
2014-05-24,0.003332,0.004201,0.003103,0.004111,1111310.0,3.2136452E7
2014-05-23,0.003963,0.003976,0.003063,0.003315,1174650.0,2.5918572E7
2014-05-22,0.006676,0.006676,0.003978,0.003993,2846750.0,3.1220117E7
2014-05-21,0.006715,0.006805,0.006617,0.006669,474992.0,5.2135787E7
2014-05-20,0.006045,0.006749,0.006036,0.006711,395587.0,5.2468986E7
2014-05-19,0.006,0.006037,0.005865,0.006034,247907.0,4.7170411E7
2014-05-18,0.006475,0.00649,0.005963,0.006004,346678.0,4.6938141E7
2014-05-17,0.006901,0.006906,0.00648,0.006487,248157.0,5.0712697E7
2014-05-16,0.0071,0.007116,0.006796,0.00691,313468.0,5.4020758E7
2014-05-15,0.007172,0.007276,0.007015,0.007099,367672.0,5.549576E7
2014-05-14,0.006339,0.007704,0.006339,0.007154,972270.0,5.5928245E7
2014-05-13,0.005937,0.00648,0.005908,0.00634,331979.0,4.9564405E7
2014-05-12,0.005749,0.005949,0.005747,0.005937,168471.0,4.6411606E7
2014-05-11,0.005942,0.005958,0.005689,0.005754,120923.0,4.4981558E7
2014-05-10,0.006074,0.006098,0.005906,0.005975,173762.0,4.6710641E7
2014-05-09,0.006061,0.006123,0.005974,0.006063,234478.0,4.739924E7
2014-05-08,0.006343,0.006421,0.006026,0.00608,293424.0,4.7531988E7
2014-05-07,0.005974,0.006614,0.005957,0.006351,566819.0,4.9653607E7
2014-05-06,0.005213,0.006248,0.005108,0.005973,518867.0,4.6693519E7
2014-05-05,0.005007,0.005214,0.004951,0.005214,184156.0,4.0766308E7
2014-05-04,0.005033,0.005053,0.004924,0.005024,50949.6,3.9279346E7
2014-05-03,0.005315,0.005315,0.004948,0.005024,78781.5,3.9275593E7
2014-05-02,0.005409,0.005495,0.005209,0.005315,292881.0,4.1551928E7
2014-05-01,0.005364,0.005465,0.005334,0.005413,167861.0,4.231941E7
2014-04-30,0.005359,0.005415,0.005211,0.005364,222003.0,4.1935004E7
2014-04-29,0.005136,0.005393,0.005136,0.005362,66925.0,4.191804E7
2014-04-28,0.004804,0.005182,0.004711,0.005139,179020.0,4.0174494E7
2014-04-27,0.00538,0.005392,0.004859,0.004859,183777.0,3.7983608E7
2014-04-26,0.005491,0.00557,0.005357,0.005394,62246.0,4.2171574E7
2014-04-25,0.006069,0.006072,0.005234,0.005491,115698.0,4.2927017E7
2014-04-24,0.006105,0.006105,0.005879,0.006069,201064.0,4.7450291E7
2014-04-23,0.006064,0.006145,0.006032,0.00611,248284.0,4.776887E7
2014-04-22,0.006139,0.006237,0.006056,0.006059,205655.0,4.73718E7
2014-04-21,0.006206,0.006353,0.00612,0.006142,172813.0,4.8015525E7
2014-04-20,0.006475,0.006555,0.006159,0.006214,162830.0,4.8577865E7
2014-04-19,0.006209,0.00657,0.006146,0.006473,207541.0,5.0604732E7
2014-04-18,0.006345,0.006392,0.006061,0.00621,209538.0,4.8547688E7
2014-04-17,0.007101,0.007159,0.006199,0.006339,261187.0,4.9554476E7
2014-04-16,0.007753,0.007857,0.00681,0.007023,1024970.0,5.4902382E7
2014-04-15,0.006513,0.007719,0.006375,0.007719,274616.0,6.03502E7
2014-04-14,0.005996,0.006603,0.005933,0.006518,466329.0,5.0955129E7
2014-04-13,0.006271,0.006312,0.005784,0.005987,153005.0,4.6807035E7
2014-04-12,0.006581,0.006746,0.006229,0.006257,182421.0,4.8919273E7
2014-04-11,0.006296,0.007227,0.006064,0.006582,345888.0,5.1456022E7
2014-04-10,0.007857,0.007936,0.006219,0.006318,332953.0,4.9396946E7
2014-04-09,0.008014,0.008154,0.007818,0.007866,221844.0,6.149341E7
2014-04-08,0.008005,0.008189,0.00798,0.008013,65204.3,6.2642875E7
2014-04-07,0.008263,0.008269,0.007995,0.008035,62186.8,6.2814321E7
2014-04-06,0.00835,0.008365,0.008137,0.008247,95707.9,6.4471714E7
2014-04-05,0.008076,0.008352,0.007894,0.008324,73596.2,6.5075567E7
2014-04-04,0.007959,0.008265,0.007657,0.008094,132007.0,6.3275967E7
2014-04-03,0.007901,0.008027,0.007176,0.007944,172873.0,6.2108287E7
2014-04-02,0.008795,0.009021,0.007707,0.007922,306889.0,6.1931056E7
2014-04-01,0.008785,0.009319,0.008588,0.008757,172709.0,6.8458134E7
2014-03-31,0.009677,0.009903,0.0087,0.008785,244598.0,6.8678051E7
2014-03-30,0.010357,0.010358,0.009281,0.009653,177965.0,7.546351E7
2014-03-29,0.010626,0.01063,0.010338,0.010338,121921.0,8.0824472E7
2014-03-28,0.010319,0.01119,0.010147,0.010551,220765.0,8.2488901E7
2014-03-27,0.012579,0.012584,0.010226,0.010226,272507.0,7.9948086E7
2014-03-26,0.012824,0.012824,0.012527,0.012594,154104.0,9.8456159E7
2014-03-25,0.01287,0.012919,0.012598,0.01283,90024.9,1.00307435E8
2014-03-24,0.01267,0.012924,0.012296,0.012871,115538.0,1.00627187E8
2014-03-23,0.012961,0.013075,0.012649,0.012651,137413.0,9.890256E7
2014-03-22,0.013245,0.013374,0.012889,0.012954,137122.0,1.01272163E8
2014-03-21,0.013688,0.013883,0.013009,0.01325,192607.0,1.0358704E8
2014-03-20,0.01394,0.014115,0.013561,0.013638,162797.0,1.06621163E8
2014-03-19,0.014047,0.014237,0.01385,0.013963,132717.0,1.0915885E8
2014-03-18,0.014102,0.014122,0.013656,0.01405,87513.9,1.09841352E8
2014-03-17,0.014302,0.014363,0.01391,0.014112,121541.0,1.10322152E8
2014-03-16,0.014358,0.014487,0.014208,0.014306,82338.5,1.11843513E8
2014-03-15,0.014206,0.014438,0.01417,0.014345,37092.6,1.12145284E8
2014-03-14,0.014333,0.01437,0.014133,0.014198,121852.0,1.10999181E8
2014-03-13,0.014379,0.014507,0.014243,0.014333,57137.8,1.12055378E8
2014-03-12,0.014199,0.015178,0.014164,0.014353,135171.0,1.12212518E8
2014-03-11,0.014773,0.014851,0.014034,0.014279,33227.5,1.11631648E8
2014-03-10,0.014688,0.015014,0.014009,0.014745,101610.0,1.15275567E8
2014-03-09,0.014449,0.015503,0.014199,0.014745,47281.4,1.15276349E8
2014-03-08,0.015019,0.0151,0.014259,0.014404,56616.9,1.12612012E8
2014-03-07,0.015928,0.016019,0.014814,0.015009,169553.0,1.17338708E8
2014-03-06,0.015992,0.016118,0.015635,0.015921,142277.0,1.24468623E8
2014-03-05,0.015996,0.016155,0.015431,0.016008,122347.0,1.25151907E8
2014-03-04,0.015309,0.018208,0.015127,0.016135,179747.0,1.26138525E8
2014-03-03,0.01359,0.015717,0.013363,0.015596,127717.0,1.21931718E8
2014-03-02,0.013785,0.013786,0.013341,0.013543,62982.0,1.05880027E8
2014-03-01,0.013687,0.013992,0.013483,0.013799,111575.0,1.07881407E8
2014-02-28,0.014124,0.014309,0.013581,0.013667,166863.0,1.06843191E8
2014-02-27,0.01412,0.014341,0.013692,0.014153,101022.0,1.10647376E8
2014-02-26,0.013019,0.014181,0.013019,0.014093,70978.9,1.10177521E8
2014-02-25,0.013605,0.01367,0.010839,0.01299,293736.0,1.01551261E8
2014-02-24,0.015411,0.015543,0.01359,0.01359,141564.0,1.06241995E8
2014-02-23,0.01561,0.016076,0.015348,0.015412,103944.0,1.20487754E8
2014-02-22,0.015103,0.015741,0.014583,0.015682,88005.5,1.22597021E8
2014-02-21,0.014302,0.015203,0.013732,0.01507,124321.0,1.17817163E8
2014-02-20,0.015198,0.015485,0.014172,0.014251,217393.0,1.11415875E8
2014-02-19,0.015243,0.015607,0.015055,0.015237,106281.0,1.19121969E8
2014-02-18,0.015308,0.015698,0.014986,0.015286,152124.0,1.19505045E8
2014-02-17,0.01529,0.015959,0.015092,0.015294,110878.0,1.19562898E8
2014-02-16,0.016089,0.016448,0.014669,0.015338,80121.7,1.19913139E8
2014-02-15,0.01651,0.01651,0.015714,0.016083,82830.9,1.25731994E8
2014-02-14,0.016059,0.017144,0.014043,0.016367,126825.0,1.27953057E8
2014-02-13,0.017161,0.017228,0.014539,0.016079,64398.7,1.25701505E8
2014-02-12,0.017697,0.017831,0.015537,0.017174,67225.9,1.34262876E8
2014-02-11,0.018173,0.018497,0.015769,0.017681,63155.4,1.38231237E8
2014-02-10,0.017361,0.018305,0.013476,0.016677,38466.2,1.30375039E8
2014-02-09,0.017423,0.018315,0.016997,0.01739,64662.4,1.3595154E8
2014-02-08,0.018046,0.018606,0.017174,0.017487,54013.3,1.36709875E8
2014-02-07,0.01978,0.01978,0.016606,0.018377,153029.0,1.43672488E8
2014-02-06,0.02045,0.020653,0.01942,0.019753,97666.8,1.54422868E8
2014-02-05,0.021048,0.02107,0.020357,0.020357,54085.0,1.59150346E8
2014-02-04,0.0214,0.021586,0.020974,0.020997,75453.1,1.64155359E8
2014-02-03,0.021531,0.021653,0.021184,0.021402,74738.8,1.67314568E8
2014-02-02,0.020745,0.021884,0.020733,0.02156,112301.0,1.68555267E8
2014-02-01,0.020519,0.021142,0.020432,0.020698,123949.0,1.61815465E8
2014-01-31,0.020322,0.020578,0.020121,0.020504,98528.7,1.60298012E8
2014-01-30,0.020326,0.020619,0.019898,0.020337,90862.4,1.58989298E8
2014-01-29,0.020541,0.02065,0.020024,0.020337,73133.8,1.58990079E8
2014-01-28,0.019362,0.0211,0.019356,0.020605,100169.0,1.61089965E8
2014-01-27,0.020113,0.02053,0.018589,0.018967,124685.0,1.48278789E8
2014-01-26,0.019132,0.020252,0.018969,0.020128,77411.2,1.57362395E8
2014-01-25,0.018107,0.019348,0.018037,0.019141,75029.0,1.49645356E8
2014-01-24,0.018525,0.018525,0.017709,0.018126,136622.0,1.41707852E8
2014-01-23,0.019385,0.019461,0.018473,0.018535,106755.0,1.44900678E8
2014-01-22,0.019986,0.02002,0.019227,0.019389,60703.1,1.51577938E8
2014-01-21,0.019849,0.02018,0.019642,0.019927,82453.0,1.55789435E8
2014-01-20,0.020886,0.021041,0.019618,0.019856,67712.0,1.55234365E8
2014-01-19,0.021314,0.02142,0.020333,0.020875,69842.3,1.63201577E8
2014-01-18,0.020559,0.021374,0.020559,0.021279,21242.3,1.66352968E8
2014-01-17,0.02099,0.021148,0.020098,0.02053,72572.4,1.60498932E8
2014-01-16,0.022205,0.022343,0.021024,0.021024,58850.9,1.64360188E8
2014-01-15,0.021182,0.022394,0.021122,0.022221,25188.9,1.73722111E8
2014-01-14,0.021724,0.022,0.021032,0.021186,41916.1,1.6562825E8
2014-01-13,0.021961,0.021992,0.020657,0.021664,15328.0,1.69369892E8
2014-01-12,0.024162,0.024396,0.022044,0.022044,42580.7,1.72333654E8
2014-01-11,0.022721,0.024232,0.022575,0.024019,70390.4,1.87776331E8
2014-01-10,0.022367,0.022903,0.021744,0.022837,64110.7,1.78540276E8
2014-01-09,0.022997,0.023376,0.021195,0.022368,100357.0,1.74873686E8
2014-01-08,0.022825,0.024723,0.022257,0.023227,82940.9,1.81589253E8
2014-01-07,0.025799,0.026409,0.022986,0.022986,73760.7,1.79703578E8
2014-01-06,0.025298,0.027385,0.024276,0.0257,184478.0,2.00922113E8
2014-01-05,0.028098,0.029668,0.02489,0.02523,200438.0,1.97241451E8
2014-01-04,0.027781,0.028371,0.026794,0.028129,60973.4,2.19911767E8
2014-01-03,0.028788,0.029018,0.02732,0.027627,89779.8,2.15987968E8
2014-01-02,0.027014,0.02943,0.026439,0.028726,128914.0,2.24573575E8
2014-01-01,0.027365,0.02781,0.026814,0.026944,58533.4,2.10649132E8
2013-12-31,0.027675,0.027738,0.027022,0.02733,63620.6,2.1366371E8
2013-12-30,0.027055,0.02775,0.026985,0.02746,72634.4,2.14680817E8
2013-12-29,0.027311,0.027535,0.026627,0.027218,56771.6,2.12784197E8
2013-12-28,0.027554,0.028106,0.026629,0.027303,143404.0,2.13453409E8
2013-12-27,0.024426,0.027123,0.023527,0.027076,148422.0,2.11674057E8
2013-12-26,0.022098,0.024891,0.022098,0.024385,0.0,1.90638461E8
2013-12-25,0.022599,0.022599,0.021434,0.022042,0.0,1.723188E8
2013-12-24,0.023698,0.024124,0.022305,0.022575,0.0,1.76487298E8
2013-12-23,0.021571,0.023965,0.021485,0.023702,0.0,1.85301187E8
2013-12-22,0.021571,0.023839,0.020959,0.021716,0.0,1.69773295E8
2013-12-21,0.020979,0.022572,0.020305,0.021684,0.0,1.69521559E8
2013-12-20,0.021141,0.023279,0.019852,0.020851,0.0,1.6301082E8
2013-12-19,0.015783,0.021546,0.015313,0.021073,0.0,1.64747173E8
2013-12-18,0.017971,0.018571,0.012325,0.015852,0.0,1.23933098E8
2013-12-17,0.021399,0.021612,0.018043,0.018313,0.0,1.43170579E8
2013-12-16,0.029212,0.029276,0.020862,0.021565,0.0,1.68589666E8
2013-12-15,0.032039,0.032039,0.028414,0.029137,0.0,2.27789073E8
2013-12-14,0.035431,0.035431,0.031941,0.031941,0.0,2.49707309E8
2013-12-13,0.034649,0.036897,0.033922,0.035145,0.0,2.74760519E8
2013-12-12,0.038121,0.038832,0.034241,0.03465,0.0,2.70892227E8
2013-12-11,0.043818,0.044342,0.036322,0.037937,0.0,2.96590412E8
2013-12-10,0.03889,0.044174,0.03889,0.043784,0.0,3.42296141E8
2013-12-09,0.036361,0.041491,0.035702,0.03893,0.0,3.04352013E8
2013-12-08,0.032756,0.036869,0.031594,0.036456,0.0,2.85005081E8
2013-12-07,0.042208,0.04359,0.031253,0.033066,0.0,2.58510253E8
2013-12-06,0.055009,0.055009,0.042211,0.042211,0.0,3.30004855E8
2013-12-05,0.058772,0.061445,0.048922,0.055153,0.0,4.31179294E8
2013-12-04,0.048551,0.058846,0.048264,0.058692,0.0,4.58848369E8
2013-12-03,0.055415,0.055415,0.048076,0.048672,0.0,3.80509987E8
2013-12-02,0.052384,0.061267,0.052139,0.055252,0.0,4.31954829E8
2013-12-01,0.03916,0.055029,0.03916,0.051496,0.0,4.02593962E8
2013-11-30,0.0309,0.038386,0.030338,0.038386,0.0,3.00099081E8
2013-11-29,0.029264,0.031561,0.028366,0.030986,0.0,2.42247478E8
2013-11-28,0.027879,0.030111,0.027838,0.028981,0.0,2.26572609E8
2013-11-27,0.029991,0.029991,0.02235,0.024096,0.0,1.88378309E8
2013-11-26,0.018858,0.030395,0.018759,0.029912,0.0,2.33852628E8
2013-11-25,0.011742,0.018444,0.011742,0.018208,0.0,1.42348137E8
2013-11-24,0.009773,0.011812,0.009064,0.011668,0.0,9.1218356E7
2013-11-23,0.009555,0.010547,0.009555,0.009798,0.0,7.6595853E7
2013-11-22,0.009958,0.00998,0.008596,0.009717,0.0,7.5969562E7
2013-11-21,0.007511,0.01008,0.007296,0.009935,0.0,7.7672768E7
2013-11-20,0.007134,0.007547,0.005686,0.007467,0.0,5.8373838E7
2013-11-19,0.010602,0.011881,0.005561,0.007225,0.0,5.6486365E7
2013-11-18,0.010301,0.011719,0.009035,0.010918,0.0,8.5352594E7
2013-11-17,0.010157,0.01067,0.00998,0.010209,0.0,7.9811273E7
2013-11-16,0.009669,0.010429,0.00963,0.01014,0.0,7.9270275E7
2013-11-15,0.009628,0.010115,0.009221,0.009685,0.0,7.5714152E7
2013-11-14,0.01082,0.011191,0.009305,0.009646,0.0,7.5413554E7
2013-11-13,0.009578,0.011666,0.009564,0.010846,0.0,8.4792051E7
2013-11-12,0.008697,0.009568,0.008675,0.009557,0.0,7.4713696E7
2013-11-11,0.008595,0.009302,0.008238,0.008681,0.0,6.7866007E7
2013-11-10,0.008859,0.008907,0.007052,0.008609,0.0,6.730734E7
2013-11-09,0.010679,0.011129,0.008403,0.008653,0.0,6.7644526E7
2013-11-08,0.008983,0.010776,0.008965,0.010722,0.0,8.3819505E7
2013-11-07,0.007751,0.009046,0.007749,0.008939,0.0,6.9883022E7
2013-11-06,0.007137,0.007832,0.007137,0.007776,0.0,6.0789253E7
2013-11-05,0.007014,0.007305,0.006472,0.00715,0.0,5.5899163E7
2013-11-04,0.007147,0.00745,0.006908,0.007011,0.0,5.4811929E7
2013-11-03,0.006807,0.007383,0.006763,0.00716,0.0,5.5978045E7
2013-11-02,0.006346,0.006849,0.006219,0.006814,0.0,5.3274385E7
2013-11-01,0.006075,0.006356,0.006024,0.006353,0.0,4.9670963E7
2013-10-31,0.005853,0.006093,0.005823,0.006073,0.0,4.747695E7
2013-10-30,0.006014,0.006209,0.005797,0.005854,0.0,4.576835E7
2013-10-29,0.005942,0.006,0.005811,0.005998,0.0,4.6892407E7
2013-10-28,0.006834,0.006834,0.005942,0.005942,0.0,4.6453823E7
2013-10-27,0.00604,0.006842,0.00604,0.006842,0.0,5.3493207E7
2013-10-26,0.006888,0.006888,0.00599,0.006064,0.0,4.7410889E7
2013-10-25,0.00857,0.008746,0.006506,0.00686,0.0,5.3632209E7
2013-10-24,0.007906,0.008813,0.006501,0.008596,0.0,6.7201721E7
2013-10-23,0.006829,0.007873,0.006795,0.007873,0.0,6.1551184E7
2013-10-22,0.00665,0.006954,0.006527,0.006845,0.0,5.3516426E7
2013-10-21,0.006707,0.006932,0.006614,0.006634,0.0,5.1865992E7
2013-10-20,0.00722,0.00757,0.006583,0.0067,0.0,5.2377125E7
2013-10-19,0.00794,0.008024,0.006779,0.007252,0.0,5.6694711E7
2013-10-18,0.00835,0.008432,0.007646,0.007942,0.0,6.2093355E7
2013-10-17,0.007298,0.008415,0.007287,0.008343,0.0,6.5224107E7
2013-10-16,0.008068,0.008131,0.007177,0.007305,0.0,5.710773E7
2013-10-15,0.008504,0.008504,0.007935,0.008051,0.0,6.2941909E7
2013-10-14,0.008485,0.00876,0.008401,0.008489,0.0,6.6366536E7
2013-10-13,0.009382,0.00941,0.008184,0.008412,0.0,6.5761509E7
2013-10-12,0.008912,0.009408,0.008485,0.009382,0.0,7.3347833E7
2013-10-11,0.009884,0.009893,0.008917,0.00897,0.0,7.0127097E7
2013-10-10,0.009662,0.010115,0.009622,0.009861,0.0,7.7089631E7
2013-10-09,0.009439,0.009747,0.009391,0.009663,0.0,7.5545285E7
2013-10-08,0.009225,0.009749,0.009114,0.009451,0.0,7.3884453E7
2013-10-07,0.009669,0.009669,0.009197,0.00924,0.0,7.223394E7
2013-10-06,0.009474,0.010599,0.009474,0.009819,0.0,7.6764407E7
2013-10-05,0.009676,0.00975,0.00912,0.009488,0.0,7.417606E7
2013-10-04,0.008922,0.010012,0.008922,0.009873,0.0,7.718712E7
2013-10-03,0.007779,0.009112,0.007707,0.009112,0.0,7.1234188E7
2013-10-02,0.010518,0.010518,0.007146,0.007862,0.0,6.146636E7
2013-10-01,0.010906,0.012447,0.010517,0.010529,0.0,8.2312216E7
2013-09-30,0.01285,0.01285,0.010543,0.010932,0.0,8.5467517E7
2013-09-29,0.013847,0.014253,0.012857,0.012868,0.0,1.00599042E8
2013-09-28,0.014966,0.014966,0.013781,0.013835,0.0,1.08162069E8
2013-09-27,0.011765,0.014674,0.011765,0.014566,0.0,1.13875383E8
2013-09-26,0.010432,0.012094,0.010432,0.011713,0.0,9.157407E7
2013-09-25,0.010459,0.010728,0.010433,0.010433,0.0,8.1563262E7
2013-09-24,0.010016,0.010467,0.010009,0.010448,0.0,8.168444E7
2013-09-23,0.010395,0.010698,0.009995,0.010008,0.0,7.8239096E7
2013-09-22,0.009734,0.010552,0.009689,0.010406,0.0,8.1353743E7
2013-09-21,0.010106,0.010123,0.009643,0.0097,0.0,7.5835642E7
2013-09-20,0.010962,0.011142,0.010084,0.010113,0.0,7.9063101E7
2013-09-19,0.010774,0.011151,0.010774,0.010958,0.0,8.5666873E7
2013-09-18,0.009617,0.010871,0.009595,0.010782,0.0,8.4291706E7
2013-09-17,0.007086,0.009658,0.007058,0.009613,0.0,7.5152827E7
2013-09-16,0.006496,0.00708,0.006244,0.007056,0.0,5.5164281E7
2013-09-15,0.006349,0.006516,0.006349,0.006472,0.0,5.0595585E7
2013-09-14,0.006515,0.00655,0.006288,0.00634,0.0,4.956417E7
2013-09-13,0.006334,0.00672,0.006316,0.006513,0.0,5.0918776E7
2013-09-12,0.006287,0.006442,0.006008,0.006349,0.0,4.963289E7
2013-09-11,0.005807,0.006393,0.005698,0.006273,0.0,4.9043421E7
2013-09-10,0.006278,0.006332,0.005807,0.005808,0.0,4.5404897E7
2013-09-09,0.006193,0.006552,0.006079,0.00627,0.0,4.9018247E7
2013-09-08,0.006172,0.006304,0.00612,0.006183,0.0,4.8338325E7
2013-09-07,0.005853,0.00627,0.005832,0.006173,0.0,4.8259599E7
2013-09-06,0.005717,0.006151,0.005627,0.005866,0.0,4.5856302E7
2013-09-05,0.005696,0.005991,0.005474,0.005715,0.0,4.4677286E7
2013-09-04,0.00566,0.006276,0.005507,0.005695,0.0,4.4522804E7
2013-09-03,0.005518,0.005693,0.005405,0.00567,0.0,4.4326106E7
2013-09-02,0.005799,0.006115,0.005507,0.005528,0.0,4.32162E7
2013-09-01,0.005623,0.005872,0.005574,0.005787,0.0,4.5239783E7
2013-08-31,0.005913,0.006081,0.005576,0.005632,0.0,4.4028635E7
2013-08-30,0.00576,0.006264,0.00561,0.00593,0.0,4.6362745E7
2013-08-29,0.006246,0.006246,0.005756,0.005763,0.0,4.5051372E7
2013-08-28,0.006451,0.006463,0.006066,0.006246,0.0,4.8830305E7
2013-08-27,0.006468,0.006936,0.006373,0.006452,0.0,5.0441338E7
2013-08-26,0.006104,0.006507,0.006065,0.006417,0.0,5.0166773E7
2013-08-25,0.005526,0.006148,0.005519,0.006104,0.0,4.7719539E7
2013-08-24,0.005139,0.005603,0.005126,0.005546,0.0,4.3357939E7
2013-08-23,0.005179,0.005232,0.004919,0.005139,0.0,4.017293E7
2013-08-22,0.006131,0.006138,0.005143,0.005143,0.0,4.0205218E7
2013-08-21,0.006098,0.006349,0.00595,0.006131,0.0,4.7928746E7
2013-08-20,0.005376,0.006158,0.005309,0.006098,0.0,4.7673883E7
2013-08-19,0.005587,0.005839,0.005223,0.00526,0.0,4.1125306E7
2013-08-18,0.005687,0.006263,0.005585,0.005617,0.0,4.3916527E7
2013-08-17,0.003138,0.005683,0.003138,0.005671,0.0,4.4335331E7
2013-08-16,0.003082,0.003162,0.002875,0.003134,0.0,2.4497514E7
2013-08-15,0.003788,0.003804,0.003067,0.003092,0.0,2.4172681E7
2013-08-14,0.004267,0.004267,0.003785,0.003788,0.0,2.961745E7
2013-08-13,0.004463,0.004463,0.004171,0.004245,0.0,3.3190304E7
2013-08-12,0.004414,0.00452,0.004359,0.004449,0.0,3.4778195E7
2013-08-11,0.004314,0.004421,0.0043,0.004415,0.0,3.4518485E7
2013-08-10,0.004291,0.004366,0.004279,0.004314,0.0,3.3724969E7
2013-08-09,0.004257,0.004367,0.004253,0.004291,0.0,3.3547503E7
2013-08-08,0.004397,0.004424,0.004175,0.004254,0.0,3.3258632E7
2013-08-07,0.004669,0.004682,0.004333,0.004417,0.0,3.4534121E7
